,epochs,loss,accuracy,val_loss,val_accuracy
73,73,0.008384643122553825,0.998161792755127,0.10721644014120102,0.9744637608528137
74,74,0.012445895932614803,0.9976798295974731,0.027040747925639153,0.9959142208099365
75,75,0.007299612741917372,0.9981438517570496,0.12648779153823853,0.951991856098175
76,76,0.009985361248254776,0.9976798295974731,0.022892838343977928,0.9928498268127441
77,77,0.00829081516712904,0.998607873916626,0.025408819317817688,0.9948927760124207
78,78,0.01180703192949295,0.9962877035140991,0.022817382588982582,0.9948927760124207
79,79,0.016799988225102425,0.9967517256736755,0.03181183710694313,0.99387127161026
80,80,0.014780158177018166,0.9949448704719543,0.42491409182548523,0.9213483333587646
81,81,0.012945864349603653,0.9962877035140991,0.0817791149020195,0.9734423160552979
82,82,0.009885151870548725,0.997215747833252,0.06212987005710602,0.9785495400428772
83,83,0.014238208532333374,0.997215747833252,0.021629752591252327,0.9948927760124207
84,84,0.009796169586479664,0.997215747833252,0.02947579137980938,0.9959142208099365
85,85,0.017877288162708282,0.9953595995903015,0.019278913736343384,0.99387127161026
86,86,0.015259631909430027,0.997215747833252,0.0540381595492363,0.9805924296379089
87,87,0.021369123831391335,0.9939675331115723,0.03296249359846115,0.9928498268127441
88,88,0.009272905066609383,0.997215747833252,0.054990243166685104,0.9897854924201965
89,89,0.011432998813688755,0.9976798295974731,0.2920858860015869,0.892747700214386
90,90,0.02577807940542698,0.9930394291877747,0.39252033829689026,0.838610827922821
91,91,0.016485458239912987,0.9958236813545227,0.036767955869436264,0.9887640476226807
92,92,0.006836544722318649,0.9981438517570496,0.06536300480365753,0.9867211580276489
93,93,0.009576525539159775,0.9976798295974731,0.08258657157421112,0.9754852056503296
94,94,0.006062228232622147,0.9981438517570496,0.12923452258110046,0.9468845725059509
95,95,0.00543565908446908,0.998607873916626,0.11788579076528549,0.9530133008956909
96,96,0.00878436304628849,0.9953595995903015,0.20996320247650146,0.8896833658218384
97,97,0.012563570402562618,0.9976798295974731,0.07847744226455688,0.9856997132301331
98,98,0.016414301469922066,0.998607873916626,0.08235933631658554,0.9897854924201965
99,99,0.01183830015361309,0.9962877035140991,0.02242620848119259,0.9959142208099365
