,epochs,loss,accuracy,val_loss,val_accuracy
0,0,0.5487409830093384,0.6954023241996765,0.5472811460494995,0.7553516626358032
1,1,0.4421153664588928,0.7796934843063354,0.38979682326316833,0.853210985660553
2,2,0.30505430698394775,0.8762452006340027,0.27915266156196594,0.8623853325843811
3,3,0.24904680252075195,0.8999999761581421,0.2015840709209442,0.9296635985374451
4,4,0.2176927775144577,0.9065133929252625,0.1813458353281021,0.9235473871231079
5,5,0.19857573509216309,0.9245210886001587,0.14872421324253082,0.9480122327804565
6,6,0.1992809772491455,0.919157087802887,0.12898419797420502,0.9571865200996399
7,7,0.1742909550666809,0.928735613822937,0.15351124107837677,0.9510703086853027
8,8,0.16580301523208618,0.9306513667106628,0.14231550693511963,0.9418960213661194
9,9,0.16065116226673126,0.9371647238731384,0.14735159277915955,0.9480122327804565
10,10,0.15103541314601898,0.938697338104248,0.16215437650680542,0.9418960213661194
11,11,0.16460755467414856,0.9340996146202087,0.12453324347734451,0.9418960213661194
12,12,0.14734996855258942,0.9432950019836426,0.14395315945148468,0.9571865200996399
13,13,0.1540493369102478,0.9406130313873291,0.13112199306488037,0.9480122327804565
14,14,0.1593773066997528,0.9360153079032898,0.10727803409099579,0.9571865200996399
15,15,0.14889979362487793,0.9455938935279846,0.12492620199918747,0.9541284441947937
16,16,0.14617256820201874,0.9478927254676819,0.09142070263624191,0.9694189429283142
17,17,0.12795963883399963,0.946360170841217,0.11012610048055649,0.9541284441947937
18,18,0.1315212845802307,0.951724112033844,0.11050553619861603,0.9510703086853027
19,19,0.11911861598491669,0.951724112033844,0.13974103331565857,0.9449541568756104
20,20,0.11606073379516602,0.9505746960639954,0.06264138966798782,0.9755351543426514
21,21,0.1311754584312439,0.9478927254676819,0.08111578971147537,0.9602446556091309
22,22,0.12356756627559662,0.9536398649215698,0.14684586226940155,0.9480122327804565
23,23,0.1422729641199112,0.946360170841217,0.08648254722356796,0.9755351543426514
24,24,0.12215539813041687,0.9567049741744995,0.10813930630683899,0.9694189429283142
25,25,0.11285359412431717,0.9524904489517212,0.09038645774126053,0.963302731513977
26,26,0.11612407118082047,0.9590038061141968,0.07718119770288467,0.9694189429283142
27,27,0.10538491606712341,0.9601532816886902,0.1167992502450943,0.9449541568756104
28,28,0.11235350370407104,0.959386944770813,0.07933805882930756,0.9694189429283142
29,29,0.11088772118091583,0.9559386968612671,0.06088203191757202,0.9816513657569885
30,30,0.10178614407777786,0.9613026976585388,0.09497389197349548,0.9694189429283142
31,31,0.10665431618690491,0.9574712514877319,0.11431190371513367,0.9480122327804565
32,32,0.11013348400592804,0.959386944770813,0.11734184622764587,0.9541284441947937
33,33,0.10102036595344543,0.9613026976585388,0.09917521476745605,0.9602446556091309
34,34,0.10440803319215775,0.9624521136283875,0.09957591444253922,0.966360867023468
35,35,0.09859371185302734,0.9670498371124268,0.07347578555345535,0.9694189429283142
36,36,0.10600058734416962,0.961685836315155,0.08606474846601486,0.963302731513977
37,37,0.1055835708975792,0.9586206674575806,0.10221963375806808,0.9785932898521423
38,38,0.0954207107424736,0.961685836315155,0.09159437566995621,0.966360867023468
39,39,0.1078319326043129,0.959770143032074,0.04299471899867058,0.9877675771713257
40,40,0.09327381104230881,0.9670498371124268,0.09427160024642944,0.963302731513977
41,41,0.09902589023113251,0.9628352522850037,0.10014772415161133,0.9602446556091309
42,42,0.09913045912981033,0.9628352522850037,0.057404860854148865,0.9816513657569885
43,43,0.0901818498969078,0.9681992530822754,0.07946442812681198,0.9755351543426514
44,44,0.08894738554954529,0.9670498371124268,0.08000258356332779,0.966360867023468
45,45,0.08933164924383163,0.9666666388511658,0.05024805665016174,0.9785932898521423
46,46,0.09337728470563889,0.9655172228813171,0.11186389625072479,0.9541284441947937
47,47,0.10247410088777542,0.9609195590019226,0.10088049620389938,0.9541284441947937
48,48,0.0791144073009491,0.967432975769043,0.0834246352314949,0.9694189429283142
49,49,0.09216858446598053,0.9659003615379333,0.08363703638315201,0.9724770784378052
50,50,0.08262129873037338,0.9724137783050537,0.09968823194503784,0.9510703086853027
51,51,0.08912616968154907,0.9712643623352051,0.07330618053674698,0.966360867023468
52,52,0.08345426619052887,0.9689655303955078,0.06122811511158943,0.9724770784378052
53,53,0.09542340040206909,0.9636015295982361,0.054618269205093384,0.9847095012664795
54,54,0.07782595604658127,0.9681992530822754,0.06891296803951263,0.9724770784378052
55,55,0.08237926661968231,0.9720306396484375,0.06740552932024002,0.9755351543426514
56,56,0.09385806322097778,0.9639846682548523,0.06805429607629776,0.9724770784378052
57,57,0.07351808249950409,0.975095808506012,0.059095147997140884,0.9847095012664795
58,58,0.09695743769407272,0.9601532816886902,0.08613133430480957,0.9724770784378052
59,59,0.08581989258527756,0.9670498371124268,0.0790933296084404,0.966360867023468
60,60,0.08245706558227539,0.9697318077087402,0.07274693250656128,0.963302731513977
61,61,0.0935855284333229,0.9689655303955078,0.09803875535726547,0.966360867023468
62,62,0.0916384607553482,0.9666666388511658,0.0856163278222084,0.963302731513977
